id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1556266189386436609,1556266189386436609,2022-08-07 22:09:08 東京 (標準時),2022-08-07,22:09:08,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,久しいなマイクラ！ 夏だ！お祭りだ！いろいろやりたいことだらけだ！！！ その前に！！！！ 先月開通したID鯖にもお邪魔したいぺこだな～！ いろいろとすごいと噂ぺこだからちょ～～～～～～～～～楽しみ！！！  すこし参考にさせてもらうところを盗みにいくか！,ja,[],[],[],250,1499,5001,[],[],https://twitter.com/usadapekora/status/1556266189386436609,False,https://twitter.com/usadapekora/status/1556235916834123776,0,,,,,,,,[],,,,
1556235916834123776,1556235916834123776,2022-08-07 20:08:50 東京 (標準時),2022-08-07,20:08:50,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,このあと22時からは🌟  🎆Minecraft🎆  今日は久しぶりのマイクラ❣  凄いと噂のID鯖も見てみたいし 今年もあります！夏祭りの下準備もしなければ！  欲張りぺこーらぺこおおおおおお✨✨  ▽待機所▽  https://t.co/UOnREfzf9J  https://t.co/2Hh4DpbXkI,ja,[],['https://youtu.be/7cNv0In60ZE'],['https://pbs.twimg.com/media/FZjbz5eaIAAHyY6.jpg'],263,1290,5660,[],[],https://twitter.com/usadapekora/status/1556235916834123776,False,,1,https://pbs.twimg.com/media/FZjbz5eaIAAHyY6.jpg,,,,,,,[],,,,
1556049494315536384,1556049494315536384,2022-08-07 07:48:04 東京 (標準時),2022-08-07,07:48:04,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,フレア3周年おめぺこ🥳 ぺこーらもゲストとして出演してます✨,ja,[],[],[],193,1266,7559,[],[],https://twitter.com/usadapekora/status/1556049494315536384,False,https://twitter.com/shiranuiflare/status/1556034817263030272,0,,,,,,,,[],,,,
1555806456032948224,1555806456032948224,2022-08-06 15:42:19 東京 (標準時),2022-08-06,15:42:19,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,今日はこれー‼️フレア王に俺はなる🐰,ja,[],[],[],284,1449,7451,[],[],https://twitter.com/usadapekora/status/1555806456032948224,False,https://twitter.com/shiranuiflare/status/1555788471654322177,0,,,,,,,,[],,,,
1555559134074146818,1555559134074146818,2022-08-05 23:19:33 東京 (標準時),2022-08-05,23:19:33,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,200万人本当にありがとう❣️ 毎日ハッピーなのはみんなのおかげです！！ これからも楽しいことしようぺこ😆  https://t.co/7MxFkgQ8sW,ja,[],[],['https://pbs.twimg.com/media/FZZ0ySzakAAw5u8.jpg'],2357,12638,73441,[],[],https://twitter.com/usadapekora/status/1555559134074146818,False,,1,https://pbs.twimg.com/media/FZZ0ySzakAAw5u8.jpg,,,,,,,[],,,,
1555525773842341888,1555525773842341888,2022-08-05 21:06:59 東京 (標準時),2022-08-05,21:06:59,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,200万！！！！ これはとてつもない数字。 ぺこーらのことを知ってくれてる人がこんなにもいる！！！！ ついに、ついにだよ！！！！ みんなで一緒に見届けるしかないよな？ ついてきてくれるか？いこう！ 200万人の世界へ！！！！！！！！！！,ja,[],[],[],404,3544,11686,[],[],https://twitter.com/usadapekora/status/1555525773842341888,False,https://twitter.com/usadapekora/status/1555503756426747906,0,,,,,,,,[],,,,
1555503756426747906,1555503756426747906,2022-08-05 19:39:30 東京 (標準時),2022-08-05,19:39:30,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,このあと21時からは🌟  ✨🥕🐰youtube200万耐久🐰🥕✨  ついについについについに… ぺこーらのCh登録者が200万人になりそうぺこ！！！！！！！！！！！！！！！  ここまで色々あったね～  やっぱこの瞬間はみんなと見届けたい‼️ 目指せ200万人！！！！！！！  ▽待機所▽  https://t.co/xDP2qD08n8  https://t.co/GRYwyOgfWc,ja,[],['https://youtu.be/4gisKCu30OI'],['https://pbs.twimg.com/media/FZY_dUeaUAATHM2.jpg'],339,2377,8998,[],[],https://twitter.com/usadapekora/status/1555503756426747906,False,,1,https://pbs.twimg.com/media/FZY_dUeaUAATHM2.jpg,,,,,,,[],,,,
1555422779360825344,1555422779360825344,2022-08-05 14:17:43 東京 (標準時),2022-08-05,14:17:43,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,今日は２００万人耐久やるぺこ‼️ ついについに みんなで見届けよう🐰✨,ja,[],[],[],604,2443,16882,[],[],https://twitter.com/usadapekora/status/1555422779360825344,False,,0,,,,,,,,[],,,,
1555319631724027904,1555319631724027904,2022-08-05 07:27:51 東京 (標準時),2022-08-05,07:27:51,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,おはぺこー！！！！！！！！！！ ！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,ja,[],[],[],1114,1347,14933,[],[],https://twitter.com/usadapekora/status/1555319631724027904,False,,0,,,,,,,,[],,,,
1555148338441244674,1555148338441244674,2022-08-04 20:07:11 東京 (標準時),2022-08-04,20:07:11,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,ついに最終日！ 昨日とうって変わって今日は混沌！！！！！ すべての物資を使い切り、サーバー平地するぺこだ ！！！！！ こわい、本当はこわい。 けどぺこーらにはロケランがある！ すべて壊せばいい。 そうぺこだろ？ すべてが終わったときギャンブルの時間だ…,ja,[],[],[],253,1514,5078,[],[],https://twitter.com/usadapekora/status/1555148338441244674,False,https://twitter.com/usadapekora/status/1555124470314319873,0,,,,,,,,[],,,,
1555124470314319873,1555124470314319873,2022-08-04 18:32:21 東京 (標準時),2022-08-04,18:32:21,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,このあと20時からは🌟  💀RUST💀  本日最後の最終決戦！！！！！ 貯めこんだ物資を全て使うぺこ‼️  全て更地となるか… はたまたどうなるのか…  一体どうなっちまうぺこなのおおおおおおおおおおおおおおおおおおおおおおおおおおおお🐰‼️  ▽待機所▽  https://t.co/SRJ6mf8h0B  https://t.co/dhh9NOGJ2l,ja,[],['https://youtu.be/-r2OqPvJDwM'],['https://pbs.twimg.com/media/FZToroBagAAzKYW.jpg'],251,1216,5118,[],[],https://twitter.com/usadapekora/status/1555124470314319873,False,,1,https://pbs.twimg.com/media/FZToroBagAAzKYW.jpg,,,,,,,[],,,,
1554786336753590272,1554786336753590272,2022-08-03 20:08:43 東京 (標準時),2022-08-03,20:08:43,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,ばーーーーーーーん。 空にきれいな花火が打ちあがった。 君は目をキラキラと輝かせこういった。 きれい… 僕はそんな君に見とれていた。いや、君の存在が僕にとって花火なんだ。 君のほうがきれいだよ。 いつの間にか言葉が出ていた。 君はうっすら笑い ありがとっとつぶやいた…,ja,[],[],[],260,1461,5381,[],[],https://twitter.com/usadapekora/status/1554786336753590272,False,https://twitter.com/usadapekora/status/1554763847814516736,0,,,,,,,,[],,,,
1554763847814516736,1554763847814516736,2022-08-03 18:39:22 東京 (標準時),2022-08-03,18:39:22,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,このあと20時からは🌟  🎆RUST🎆  ワイプまであと２日… やり残したことは…ある！！！！！  今日は悔いのないよう やり残したことをやりまくり‼️  そして花火大会を楽しもうと思うぺこ✨  ▽待機所▽  https://t.co/MYnsdoZDy9  https://t.co/TToib6JE33,ja,[],['https://youtu.be/z-qHpuiykRc'],['https://pbs.twimg.com/media/FZOhCsoakAAAKDd.jpg'],236,1111,4966,[],[],https://twitter.com/usadapekora/status/1554763847814516736,False,,1,https://pbs.twimg.com/media/FZOhCsoakAAAKDd.jpg,,,,,,,[],,,,
1554749085890260992,1554749085890260992,2022-08-03 17:40:42 東京 (標準時),2022-08-03,17:40:42,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,夏休みボイスでたぺこ🐰ﾁｪｹﾗ‼︎,ja,[],[],[],201,874,5352,[],[],https://twitter.com/usadapekora/status/1554749085890260992,False,https://twitter.com/hololivetv/status/1554391684368470016,0,,,,,,,,[],,,,
1554455986270015488,1554453710943981569,2022-08-02 22:16:02 東京 (標準時),2022-08-02,22:16:02,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,音声出なかったのは最初になぜか画面消えちゃってたのが原因ぺこでした😭(OBS再起したら直った)  ぺこーらを編成すると流れるオリ曲とかホロメンのボイス、みんなぜひ自分で聞いてみてねー！！！！！！！！！,ja,[],[],[],127,497,4102,[],[],https://twitter.com/usadapekora/status/1554455986270015488,False,,0,,,,,,,,[],,,,
1554453710943981569,1554453710943981569,2022-08-02 22:06:59 東京 (標準時),2022-08-02,22:06:59,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,こーうん！こーうん！ アイドルぺこーらZZZゲットぺこ✨✨ #ぷにぷに  https://t.co/8GZ9aeyons,ja,[],[],['https://pbs.twimg.com/media/FZKHaReaAAI7yYr.jpg'],441,1605,12744,['ぷにぷに'],[],https://twitter.com/usadapekora/status/1554453710943981569,False,,1,https://pbs.twimg.com/media/FZKHaReaAAI7yYr.jpg,,,,,,,[],,,,
1554439118561505286,1554439118561505286,2022-08-02 21:09:00 東京 (標準時),2022-08-02,21:09:00,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,よーでるよーでるよーでるよーでる！ ZZZぺこちゃんが！ よーでるよーでるよーでるよーでる！ ホロメンみんんが！ 今日はついにぷにぷにでガシャ！ 幸運ウサギと名乗っているからには自分をなんとしてでも出して見せる？ みんなはもうぺこーらゲットした？ まだなら一緒に回そうよ！！！！,ja,[],[],[],296,1790,6357,[],[],https://twitter.com/usadapekora/status/1554439118561505286,False,https://twitter.com/usadapekora/status/1554354373756878848,0,,,,,,,,[],,,,
1554354373756878848,1554354373756878848,2022-08-02 15:32:15 東京 (標準時),2022-08-02,15:32:15,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,このあと21時からは🌟  ▶妖怪ウォッチぷにぷに▶  妖怪ウォッチ×ホロライブコラボきｔらああああ✨✨  ぺこーらに課せられたミッションは 自分【兎田ぺこら（アイドル）】を当てること‼️  しかしぺこーらは欲張り… 今日はホロメン全員当てたいぺこ😆  ▽待機所▽  https://t.co/aOn32Hfyyq  https://t.co/1oa62ejO1p,ja,[],['https://youtu.be/blosl-GzX-Q'],['https://pbs.twimg.com/media/FZIqvOLaMAYBBsm.jpg'],250,1599,6956,[],[],https://twitter.com/usadapekora/status/1554354373756878848,False,,1,https://pbs.twimg.com/media/FZIqvOLaMAYBBsm.jpg,,,,,,,[],,,,
1554289566156455936,1554289566156455936,2022-08-02 11:14:44 東京 (標準時),2022-08-02,11:14:44,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,"I know I'm late with the subtitles, but I put them on peko!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!  https://t.co/iXIxlTxTzF",en,[],['https://youtu.be/yrZKEdsD5eY'],[],333,1125,7302,[],[],https://twitter.com/usadapekora/status/1554289566156455936,False,,0,,,,,,,,[],,,,
1554121602039971840,1554121602039971840,2022-08-02 00:07:18 東京 (標準時),2022-08-02,00:07:18,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,🏖８月のメン限特典！🏖  メンバー限定壁紙を配布したぺこ！！  今月はなんと スマホサイズの水着ぺこーら☺️  イラストはmisekiss(@ misekissillust)さんにご依頼させていただきましたぺこ！！！  ぜひゲットしてくれぺこな🐰❣ ▶ https://t.co/c660QO0mDo  https://t.co/5c01g7sS9B,ja,[],['https://www.youtube.com/channel/UC1DCedRgGHBdm81E1llLhOQ/join'],['https://pbs.twimg.com/media/FZFXWGzaQAAK6JQ.jpg'],330,1247,6981,[],[],https://twitter.com/usadapekora/status/1554121602039971840,False,,1,https://pbs.twimg.com/media/FZFXWGzaQAAK6JQ.jpg,,,,,,,[],,,,
1554013295451193345,1554013295451193345,2022-08-01 16:56:56 東京 (標準時),2022-08-01,16:56:56,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,今日はお休みぺこじゃ🐰🫰 ついにキングダム2観に行ってくる!!,ja,[],[],[],527,1060,10549,[],[],https://twitter.com/usadapekora/status/1554013295451193345,False,,0,,,,,,,,[],,,,
1553366927921139712,1553366927921139712,2022-07-30 22:08:30 東京 (標準時),2022-07-30,22:08:30,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,げきうま！げきうま！やばいぐらい物資がうますぎるらしい これはいくしかないぺこだよね？ 危険？危ない？お前じゃ無理だ。 おいおい、何言ってんだい。 ぺこーらの右腕みえねえのか。 このロケランですべてを破壊してやるよ。 ともについてくるやつがいるならついてこい！  報酬はすべてぺこらのもの,ja,[],[],[],244,1432,5185,[],[],https://twitter.com/usadapekora/status/1553366927921139712,False,https://twitter.com/usadapekora/status/1553307313683181570,0,,,,,,,,[],,,,
1553307313683181570,1553307313683181570,2022-07-30 18:11:37 東京 (標準時),2022-07-30,18:11:37,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,このあと22時からは🌟  🚢RUST🚢  スモール攻略したら 今度はラージ攻略するしかないぺこだよなぁ！？  しかも物資も別格にウマウマらしい✨  そしてそして…ついにロケラン解禁‼️ こいつで攻略してやるぺこ😋  ▽待機所▽  https://t.co/er3r8jARSX  https://t.co/XTWfyEdLlT,ja,[],['https://youtu.be/p5THaGL8lWc'],['https://pbs.twimg.com/media/FY5tzUnaIAI2-pg.jpg'],256,1187,5312,[],[],https://twitter.com/usadapekora/status/1553307313683181570,False,,1,https://pbs.twimg.com/media/FY5tzUnaIAI2-pg.jpg,,,,,,,[],,,,
1553270122261151744,1553270122261151744,2022-07-30 15:43:50 東京 (標準時),2022-07-30,15:43:50,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,ぺこーらもゲストでお祝いしたぺこ🐰❣,ja,[],[],[],222,1229,7541,[],[],https://twitter.com/usadapekora/status/1553270122261151744,False,https://twitter.com/houshoumarine/status/1553035116049580033,0,,,,,,,,[],,,,
1552997005823471616,1552997005823471616,2022-07-29 21:38:34 東京 (標準時),2022-07-29,21:38:34,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,くやしいぺこおおおおおお😭 まじでくやしいけど強がり抜きでめっちゃ楽しかった！！！ 次回もあったらリベンジします💪✨  みんな応援ありがとぺこな🐰 #超越エキシビジョン,ja,[],[],[],381,1043,8240,['超越エキシビジョン'],[],https://twitter.com/usadapekora/status/1552997005823471616,False,,0,,,,,,,,[],,,,
1552959851138990080,1552959851138990080,2022-07-29 19:10:55 東京 (標準時),2022-07-29,19:10:55,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,運も実力のうちといわれるが、今日は運じゃなく、ガチで実力で勝ちに行く。 たしかんみさっきはぼこぼこにされた。 けどさ、ぺこーらは本当の力を隠している。 役満。見せちゃおっかな。 どうしよっかな？ 一盃口みたい？どうしよっかな？ 見せよっかな！ 勝利をこの手に！！！！！！！！！,ja,[],[],[],237,1390,4717,[],[],https://twitter.com/usadapekora/status/1552959851138990080,False,https://twitter.com/usadapekora/status/1552858956334243841,0,,,,,,,,[],,,,
1552945286707683330,1552945286707683330,2022-07-29 18:13:03 東京 (標準時),2022-07-29,18:13:03,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,麻雀！役満！ワクワク🤩,ja,[],[],[],215,948,4680,[],[],https://twitter.com/usadapekora/status/1552945286707683330,False,https://twitter.com/usadapekora/status/1552858956334243841,0,,,,,,,,[],,,,
1552899290858528770,1552899290858528770,2022-07-29 15:10:17 東京 (標準時),2022-07-29,15:10:17,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,運は昨日使い切ったみたいぺこ…予選組で1回打ったらぼこされますた😭😭😭😭😭😭😭,ja,[],[],[],406,956,10206,[],[],https://twitter.com/usadapekora/status/1552899290858528770,False,,0,,,,,,,,[],,,,
1552858956334243841,1552858956334243841,2022-07-29 12:30:00 東京 (標準時),2022-07-29,12:30:00,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,本日19時からは🌟  🀄ホロ麻雀大会 本番🀄  今日はホロライブメンバー8名による #超越エキシビジョン 本番‼️  幸運、そして運だけではないぺこーらが優勝を狙うぺこ！！！！！！！！！！！！！！ 頑張るからみんな応援よろ🐰💪  ▽待機所▽  https://t.co/A8zonGaEz4  https://t.co/q1Gau2O0Pe,ja,[],['https://youtu.be/uTV7hqBdSdM'],['https://pbs.twimg.com/media/FYy4BIzaIAA3MtG.jpg'],324,1275,5343,['超越エキシビジョン'],[],https://twitter.com/usadapekora/status/1552858956334243841,False,,1,https://pbs.twimg.com/media/FYy4BIzaIAA3MtG.jpg,,,,,,,[],,,,
1552603380555849728,1552603380555849728,2022-07-28 19:34:26 東京 (標準時),2022-07-28,19:34:26,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,予選B頑張るぺこ‼️,ja,[],[],[],327,1044,5800,[],[],https://twitter.com/usadapekora/status/1552603380555849728,False,https://twitter.com/hololivetv/status/1552602264786829312,0,,,,,,,,[],,,,
1552126633120759808,1552126633120759808,2022-07-27 12:00:01 東京 (標準時),2022-07-27,12:00:01,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,なななななんと… 『妖怪ウォッチ ぷにぷに』とのコラボが決定ぺこ‼ しかもぺこーらの超絶かわいいアイドル衣装キャラが2名様に当たるキャンペーンも同時開催🌟 みんなRTするべし🐰❣  ▼応募方法 ①@yokai_punipuniをフォロー ②このツイートをRT  ▼締切 7/30（土）23:59  #ぷにぷに #ホロライブ  https://t.co/jEo5aypoad,ja,"[{'screen_name': 'yokai_punipuni', 'name': '妖怪ウォッチ ぷにぷに公式', 'id': '3302270808'}]",[],[],573,27219,19499,"['ぷにぷに', 'ホロライブ']",[],https://twitter.com/usadapekora/status/1552126633120759808,False,,1,https://pbs.twimg.com/media/FYmqiPqacAYCfjM.jpg,,,,,,,[],,,,
1552122306943926272,1552122306943926272,2022-07-27 11:42:49 東京 (標準時),2022-07-27,11:42:49,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,こんぺこー！！！ もうすぐ嬉しみな告知あるよん🫰💗,ja,[],[],[],521,1264,12814,[],[],https://twitter.com/usadapekora/status/1552122306943926272,False,,0,,,,,,,,[],,,,
1551902602320760832,1551902602320760832,2022-07-26 21:09:48 東京 (標準時),2022-07-26,21:09:48,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,あ～オレンジジュース飲みたいな～。 そう、あのスッキリとした飲みごたえのあるオレンジジュース。懐かしき青春の味。 学生の頃飲んだな。学生のころと言ったらモンハン。 夢中になってモンスターを狩り続けたな。 今日はあの学生の頃を思い出したい！ さぁ、立ち上がれ！みんなでモンハンだー！！！,ja,[],[],[],321,1965,6831,[],[],https://twitter.com/usadapekora/status/1551902602320760832,False,https://twitter.com/usadapekora/status/1551874187006193664,0,,,,,,,,[],,,,
1551874187006193664,1551874187006193664,2022-07-26 19:16:53 東京 (標準時),2022-07-26,19:16:53,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,このあと21時からは🌟  ☀️モンハンサンブレイク☀️  シオぺこのお通りじゃああああ！！！ コラボがいつぶりかはもうわからない😆  そんな２人でモンスターを狩りまくる‼️ きっと楽勝だよね…？きっと・・・！  ▽待機所▽  https://t.co/37bA2H92zh  https://t.co/2CXDYPvvMD,ja,[],['https://youtu.be/96GQCtzHSfk'],['https://pbs.twimg.com/media/FYlbtVYaUAAfNrU.jpg'],284,1503,6334,[],[],https://twitter.com/usadapekora/status/1551874187006193664,False,,1,https://pbs.twimg.com/media/FYlbtVYaUAAfNrU.jpg,,,,,,,[],,,,
1551328872666345474,1551328872666345474,2022-07-25 07:10:00 東京 (標準時),2022-07-25,07:10:00,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,おはぺこ☀  今日の夜は 「最強！TNTキャノン選手権」本番 みんな絶対見てくれぺこよな✌️  https://t.co/aMAsuiPL9I,ja,[],[],['https://pbs.twimg.com/media/FYcpuzSagAAobDj.jpg'],544,1846,11139,[],[],https://twitter.com/usadapekora/status/1551328872666345474,False,,1,https://pbs.twimg.com/media/FYcpuzSagAAobDj.jpg,,,,,,,[],,,,
1551141905047896064,1551141905047896064,2022-07-24 18:47:03 東京 (標準時),2022-07-24,18:47:03,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,このあと21時からは🌟  💀RUST💀  破壊者に出くわすし ロケランぶっぱなしてくるやつもいる  混沌とした世界になったぺこだねぇ！？  さーて、今日は誰かの家 「壊しちゃお＾＾」  ▽待機所▽  https://t.co/KPbDlpGSlM  https://t.co/ECUtYEGdjJ,ja,[],['https://youtu.be/4kB_eeHjUA4'],['https://pbs.twimg.com/media/FYbCc6eaAAA2ifS.jpg'],307,1333,5966,[],[],https://twitter.com/usadapekora/status/1551141905047896064,False,,1,https://pbs.twimg.com/media/FYbCc6eaAAA2ifS.jpg,,,,,,,[],,,,
1551095847362134016,1551095847362134016,2022-07-24 15:44:02 東京 (標準時),2022-07-24,15:44:02,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,破壊者にあって殺されかけた… 命乞いしてたら破壊者寝たから即逃げた… RUSTやばい世界になってきた…,ja,[],[],[],376,1374,13822,[],[],https://twitter.com/usadapekora/status/1551095847362134016,False,,0,,,,,,,,[],,,,
1550384437355237377,1550384437355237377,2022-07-22 16:37:09 東京 (標準時),2022-07-22,16:37:09,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,ぺこーら参戦！兎田流で勝利を！目標は飛ばない🀄,ja,[],[],[],359,1201,7241,[],[],https://twitter.com/usadapekora/status/1550384437355237377,False,https://twitter.com/hololivetv/status/1550314849586282496,0,,,,,,,,[],,,,
1550248796386631680,1550248796386631680,2022-07-22 07:38:09 東京 (標準時),2022-07-22,07:38:09,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,── 兎田ぺこらの朝はシャワーから始まる。  思考をクリアにするこの瞬間は至福のひとときだ。,ja,[],[],[],720,1468,15653,[],[],https://twitter.com/usadapekora/status/1550248796386631680,False,,0,,,,,,,,[],,,,
1550056884929200133,1550056884929200133,2022-07-21 18:55:34 東京 (標準時),2022-07-21,18:55:34,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,今日はオヤスミジャ🤧!!,ja,[],[],[],591,1064,11056,[],[],https://twitter.com/usadapekora/status/1550056884929200133,False,,0,,,,,,,,[],,,,
1550054087399710720,1550054087399710720,2022-07-21 18:44:27 東京 (標準時),2022-07-21,18:44:27,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,姫同士の戦いが始まった…  https://t.co/Si9VbFIWeQ,ja,[],['https://youtu.be/7pB8Z3p09AU'],[],293,1134,6228,[],[],https://twitter.com/usadapekora/status/1550054087399710720,False,,0,,,,,,,,[],,,,
1549604552667992064,1549604552667992064,2022-07-20 12:58:10 東京 (標準時),2022-07-20,12:58:10,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,ぺこーらたちがアニサマのオープニングアクト！？😳,ja,[],[],[],384,1545,8658,[],[],https://twitter.com/usadapekora/status/1549604552667992064,False,https://twitter.com/hololivetv/status/1549582549986734081,0,,,,,,,,[],,,,
1548944167006777344,1548944167006777344,2022-07-18 17:14:02 東京 (標準時),2022-07-18,17:14:02,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,20時からゲームしたりライブの話したりラジバンダリするぺこ‼️,ja,[],[],[],372,1070,10277,[],[],https://twitter.com/usadapekora/status/1548944167006777344,False,,0,,,,,,,,[],,,,
1548799236044914688,1548799236044914688,2022-07-18 07:38:07 東京 (標準時),2022-07-18,07:38:07,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,おいおい…兎田ぺこらの新曲 ｢ララララビット！！｣めっちゃいい曲ぺこじゃん🐰,ja,[],[],[],554,1862,18485,[],[],https://twitter.com/usadapekora/status/1548799236044914688,False,,0,,,,,,,,[],,,,
1548669450094014464,1548669450094014464,2022-07-17 23:02:24 東京 (標準時),2022-07-17,23:02:24,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,#兎田ぺこら3周年 ライブどうだったかな！？ 楽しんでもらえたなら嬉しい☺️‼️  改めて！4年目もよろぺこ✨  https://t.co/aw5ZGQC0C7,ja,[],[],['https://pbs.twimg.com/media/FX36p1YagAEFfBM.jpg'],1151,4215,30077,['兎田ぺこら3周年'],[],https://twitter.com/usadapekora/status/1548669450094014464,False,,1,https://pbs.twimg.com/media/FX36p1YagAEFfBM.jpg,,,,,,,[],,,,
1548637257535733767,1548637257535733767,2022-07-17 20:54:29 東京 (標準時),2022-07-17,20:54:29,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,もうすぐぺこおおおおおお🐰‼️,ja,[],[],[],377,2148,8487,[],[],https://twitter.com/usadapekora/status/1548637257535733767,False,https://twitter.com/usadapekora/status/1548463641066078208,0,,,,,,,,[],,,,
